"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1789890804820906392","Mon May 13 05:29:57 +0000 2024","279","Yuk bisa yuk Kementerian Keuangan Bebastugaskan Kepala Bea Cukai Purwakarta Rahmady Effendi Usai Dilaporkan ke KPK https://t.co/m7BJtd3CY9","1789890804820906392","","","in","DKI Jakarta, Indonesia","3","9","85","https://x.com/Mdy_Asmara1701/status/1789890804820906392","1334853481019056128","Mdy_Asmara1701"
"1784209434253934876","Sat Apr 27 13:14:12 +0000 2024","9782","Kenapa alien di film-film selalu datang ke Amerika? Karena kalau di Indonesia: 1) Radio sama hape mereka diminta daftar IMEI 2) Parkir piring terbang mereka dipalakin sama ormas 3) Senjata sama alat risetnya disita dan dipalakin sama bea cukai 4) Ditanyain agama mereka apa ","1784209434253934876","","","in","Michuhol-gu, Republic of Korea","251","279","3408","https://x.com/ardisatriawan/status/1784209434253934876","170542374","ardisatriawan"
"1789529255606722662","Sun May 12 05:33:17 +0000 2024","355","AKHIRNYA KENA LAPOR... KANTOR BEA CUKAI RESMI DILAPORKAN.... KANTOR BEA CUKAI DILAPORKAN ATAS DUGAAN PENGGELAPAN MOBIL MEWAH....‼️ #AniesPanutanku #AniesPemimpinku 🆘🆗 https://t.co/s7LaAe2la4","1789529255606722662","https://pbs.twimg.com/ext_tw_video_thumb/1789528937401573376/pu/img/6oEIh4YfOj6WAtxY.jpg","","in","Tanah Abang, Indonesia","4","13","198","https://x.com/Jatayu_45back/status/1789529255606722662","1355501823864561668","Jatayu_45back"
"1784182568751132994","Sat Apr 27 11:27:27 +0000 2024","18985","#intinyadeh SLB di Jakarta dpt bantuan alat bantu tunanetra dari Korea. Ketahan di Bea Cukai. Diminta bayar 100jtaan krn ditaksir harga barangnya 300jtaan. Diminta nunjukin dokumen pembelian brosur dll tp ini barang hibah dan prototype. Akhirnya ketahan di Pabean dari 2022.","1784182568751132994","","","in","di ujung lidah tapi gak keluar","1098","870","5365","https://x.com/intinyadeh/status/1784182568751132994","1525880650829467648","intinyadeh"
"1791812260975014098","Sat May 18 12:45:07 +0000 2024","13","Beda penanganan JKW dengan pak Harto atas BEA CUKAI yg sedang menjadi sorotan ️ https://t.co/rVwNwWXeE7","1791812260975014098","https://pbs.twimg.com/media/GN3Lv6_boAAgfXc.jpg","","in","","0","1","6","https://x.com/Boediantar4/status/1791812260975014098","1383750727575605257","Boediantar4"
"1789985214732616103","Mon May 13 11:45:06 +0000 2024","23","[Thread] ‼️HATI-HATI modus unlock IMEI‼️ Halo guys. Aku kayaknya ketipu deh sama JASA UNLOCK IMEI. Ada iPhone gak kepake karena IMEI nya gak bisa. Pernah diurus di bea cukai tapi telat/expired atau apa gitu lah jadinya gak bisa. Ketunda sampe skrg Jadi coba lah hubungi mereka: https://t.co/jD0jWOYhkw","1789985214732616103","https://pbs.twimg.com/media/GNdOD7iawAAty-2.jpg","","in","Jakarta","3","3","13","https://x.com/olvaholvah/status/1789985214732616103","40730991","olvaholvah"
"1792054315009663453","Sun May 19 04:46:58 +0000 2024","298","Tandanya mendarat di Jepang: Disembark dari pesawat sampai selesai antre imigrasi hanya 20 menit Dan selesai imigrasi bagasi sudah nangkring tersusun rapi Lanjut check point bea cukai masih bisa isi form atau lanjut dengan QR code tanpa takut Sebuah efisiensi https://t.co/b4ptjUZ7TN","1792054315009663453","https://pbs.twimg.com/media/GN6n5jIaYAAsGSv.jpg","","in","Jakarta, ID | Breda, NL","17","19","77","https://x.com/adriansyahyasin/status/1792054315009663453","169445636","adriansyahyasin"
"1791716263934165236","Sat May 18 06:23:40 +0000 2024","47"," KEJAGUNG TETAPKAN KEPALA KANWIL BEA CUKAI RIAU SEBAGAI TERSANGKA BARU IMPORTIR GULA Menilai pribadi seseorang baik atau buruk adalah saat dia di beri kekuasaan atau jabatan!! Kepala Kanwil Bea Cukai Riau ditetapkan sebagai tersangka baru dalam kasus importasi gula oleh PT https://t.co/ZSzbNL6VP7","1791716263934165236","https://pbs.twimg.com/ext_tw_video_thumb/1791716177061834752/pu/img/hw_cd2HKi03BNM6i.jpg","","in","","1","5","21","https://x.com/_riverheaven/status/1791716263934165236","975389335775199232","_riverheaven"
"1791410512863137895","Fri May 17 10:08:43 +0000 2024","28","Memasuki musim haji 2024 Bea Cukai melalui Bea Cukai Bekasi @beacukaibekasi berikan pelayanan pemeriksaan barang bawaan penumpang calon Jemaah Haji asal Indonesia. Pelayanan ini adalah bentuk kerja sama Direktorat Jenderal Bea dan Cukai dengan Saudi Customs. Selengkapnya https://t.co/x9JUz1HbZ9","1791410512863137895","https://pbs.twimg.com/media/GNxeXIZbcAALVUn.jpg","","in","Indonesia","3","26","7","https://x.com/beacukaiRI/status/1791410512863137895","2940183750","beacukaiRI"
"1790983483806138400","Thu May 16 05:51:52 +0000 2024","64","Bea cukai top markotop..... #BeaCukaiTerbaik https://t.co/cOjjSaDW67","1790983483806138400","https://pbs.twimg.com/ext_tw_video_thumb/1790983469226754048/pu/img/-44mWGutm_5jvSBd.jpg","","in","moskov","0","4","23","https://x.com/Ryan_Fighter7/status/1790983483806138400","1659863813502693376","Ryan_Fighter7"
"1770648004003082668","Thu May 16 05:58:28 +0000 2024","82","#JoBoAh #YooJaeMyung dan #GoKyuPil dikabarkan bergabung dalam cast drama Disney+ #KnockOff JoBoAh akan berperan sebagai petugas bea cukai dan cinta pertamanya #KimSooHyun Drama ini berlatar krisis keuangan Asia tahun 1997 hingga awal tahun 2000-an dan menceritakan tentang https://t.co/GZpETrwA8n","1790985146721767492","https://pbs.twimg.com/media/GNrbfnBbAAAwpzZ.jpg","infodrakor_id","in","🇮🇩","6","4","15","https://x.com/infodrakor_id/status/1790985146721767492","1376348437","infodrakor_id"
"1790325484095754404","Tue May 14 10:17:12 +0000 2024","96","Berikut 3 pekerjaan dengan dosa jariyah terbesar: 1. Pegawai bea cukai 2. Pegawai pajak 3. Pegawai kominfo","1790325484095754404","","","in","Penistone, England","3","5","34","https://x.com/octobrdad/status/1790325484095754404","135865882","octobrdad"
"1790728202136199606","Wed May 15 12:57:28 +0000 2024","25","Lab nark*ba rahasia (clandestine lab) di vila kawasan Canggu Badung Bali dibongkar tim gabungan Bareskrim Polri dan Bea Cukai. Dalam kesempatan ini Jurnalis Senior Ecep S. Yasa melakukan wawancara eksklusif dengan Kabareskrim Polri Komjen Pol Wahyu Widada soal penemuan https://t.co/P1n0q4PnLa","1790728202136199606","https://pbs.twimg.com/ext_tw_video_thumb/1790727902998446080/pu/img/sxKustkl4lM-OAJc.jpg","","in","Pulo Gadung, Indonesia","0","0","13","https://x.com/tvOneNews/status/1790728202136199606","55507370","tvOneNews"
"1791316286343127059","Fri May 17 03:54:18 +0000 2024","3","Bea cukai masa peralatan berat unt tambang emas ilegal coba di kalimatan bisa lolos pabean Buat cebong otak cina yg suka nyolong dan korup di NKRI cina bong bukan Yaman. Isi otak lu emang kendor mesti digedor bong!! Cebong emang antek cina https://t.co/8g6SAZVHHT","1791316286343127059","https://pbs.twimg.com/media/GNwIqVTbIAAV-x1.jpg","","in","","0","0","2","https://x.com/ENS53311139/status/1791316286343127059","1168102826624483329","ENS53311139"
"1790406724031242622","Tue May 14 15:40:01 +0000 2024","87","Eks Kepala Bea Cukai DIY Disebut Terima Gratifikasi Total Rp 23 Miliar Termasuk Rp 100 Juta dari Suami Maia Estianty Klik untuk baca: https://t.co/prnqI7vmdD | #BeaCukai #Gratifikasi #MaiaEstianty #IrwanMussry https://t.co/5zyrSpWnfF","1790406724031242622","https://pbs.twimg.com/media/GNjMvIlaQAA97Ge.jpg","","in","Jakarta","11","26","46","https://x.com/kompascom/status/1790406724031242622","23343960","kompascom"
"1791029875970875879","Thu May 16 08:56:12 +0000 2024","226","salut banget sekaligus bangga lho karena memang #BuSriTerbaik kinerjanya sudah tak diragukan lagi dan raih penghargaan menkeu terbaik lho. SriMulyani PalingTOP karena pro aktif lawan koruptor juga. terimakasih bu https://t.co/DTrKzx2MKh https://t.co/STb1UnLmkt","1791029875970875879","https://pbs.twimg.com/media/GNsELjUaEAAGtRH.jpg","","in","","0","222","218","https://x.com/ismejaniii/status/1791029875970875879","1180727624047329283","ismejaniii"
"1789934120979578942","Mon May 13 08:22:04 +0000 2024","66","Buntut Dilaporkan ke KPK Kepala Bea Cukai Purwakarta Rahmady Effendi Hutahaean Dibebastugaskan https://t.co/LGicfanF8x","1789934120979578942","","","in","","0","0","36","https://x.com/OposisiCerdas/status/1789934120979578942","887743587579944960","OposisiCerdas"
"1791029571594445055","Thu May 16 08:55:00 +0000 2024","26","keren bgt sih sama kinerja selama menjabat mnjdi Mentri keuangan #BuSriTerbaik se Asia kepiawaian bu SriMulyani PalingTOP yg mampu mengelola keuangan serta mnjdi pengamat ekonomi terbaik di Indonesia dan ke ikut sertaannya pro aktif melawan aksi koruptif https://t.co/AMBHZMQOAi https://t.co/9SMeYWFgUK","1791029571594445055","https://pbs.twimg.com/media/GNsA3HYbMAA-nhd.jpg","","in","Sidoarjo, Indonesia","0","9","10","https://x.com/aksaraalukaa_/status/1791029571594445055","1428840570286317571","aksaraalukaa_"
"1790333245843984508","Tue May 14 10:48:03 +0000 2024","593","AKTOR BEA CUKAI DALAM IMPOR EMAS TERCELA [Utas] Kasus impor emas dgn modus pemalsuan kode HS ini berawal dari temuan transaksi janggal senilai Rp 360 triliun oleh PPATK di lingkup Ditjen Bea Cukai. https://t.co/refM7hFbcX","1790333245843984508","https://pbs.twimg.com/media/GNiKmCXaIAARm6M.jpg","","in","","12","3","201","https://x.com/jaksapedia/status/1790333245843984508","1520253067748585472","jaksapedia"
"1790593931526422598","Wed May 15 04:03:55 +0000 2024","31","Eks Kepala Bea Cukai Yogyakarta Eko Darmanto didakwa menerima gratifikasi dan melakukan Tindak Pidana Pencucian Uang (TPPU). Eko diduga menerima uang dari para pengusaha dengan total nilai kebih dari Rp23 5 miliar selama menjabat. Terdakwa sebagai pegawai negeri sipil (PNS) https://t.co/ROK9XLQcF5","1790593931526422598","https://pbs.twimg.com/media/GNl3r6kaQAEVDDO.jpg","","in","","3","0","14","https://x.com/catchmeupid/status/1790593931526422598","1162545299614662656","catchmeupid"
"1791259786685944228","Fri May 17 00:09:47 +0000 2024","18","Bea Cukai berkomitmen mengasistensi pertumbuhan kegiatan ekspor lewat kegiatan CVC Melalui kegiatan ini Bea Cukai menjalankan fungsinya sebagai trade facilitator dgn memberikan asistensi kepada perusahaan agar proses bisnis berjalan lancar ___ Pepaya #viralvideo Kemendikbud https://t.co/QzCHGgg45r","1791259786685944228","https://pbs.twimg.com/media/GNvVSIyawAAqTwN.jpg","","in","Nusantara","1","4","18","https://x.com/colorhejo_/status/1791259786685944228","992182146","colorhejo_"
"1790743884752117971","Wed May 15 13:59:47 +0000 2024","15","Lha Bea Cukai pakai BuzzeRp? https://t.co/CvnOGPFAaK","1790743884752117971","https://pbs.twimg.com/media/GNoAEszaIAA6API.jpg","","in","Yogyakarta, Indonesia","0","2","4","https://x.com/ypramudya/status/1790743884752117971","55132686","ypramudya"
"1790667183594373141","Wed May 15 08:55:00 +0000 2024","125","bukan cuman bu kemenkeu aja tapi pak presiden sampe turun tangan buat jadiin #BeaCukaiTerbaik karna tau akan KinerjaDJBC PalingOke dan dan pro aktif melawan perilaku koruptif! cek detail beritanya di sini : https://t.co/uVmeDzG8HD https://t.co/diJAtsfivv","1790667183594373141","https://pbs.twimg.com/media/GNmywq8a0AA3bsN.jpg","","in","Kalimantan Barat, Indonesia","0","108","94","https://x.com/Nadiardp/status/1790667183594373141","1110932202252959745","Nadiardp"
"1792161984475230283","Sun May 19 11:54:48 +0000 2024","18","Mungkin kalian belum tahu bahwasannya Capaian Penerimaan Bea Cukai ditahun 2023 tembus di angka Rp 286 2 Triliun. Ditengah berita miring yg akhir akhir ini viral Bea Cukai terus menjaga optimalisasi penerimaan negara serta meningkatkan kinerja pelayanan dan pengawasan di","1792161984475230283","","","in","","3","8","12","https://x.com/CelotehCeloteh2/status/1792161984475230283","1496495720198656000","CelotehCeloteh2"
"1638754193765974016","Thu Mar 23 04:07:01 +0000 2023","11733","Developer Game Ngeluh Kena Pajak ketika Dapat Hadiah Pegawai Bea Cukai Malah Balas Banyak Bacot dan Sindir Rakyat Babu Cc @wadawidy https://t.co/GzErcTAnyu","1638754193765974016","","","in","Indonesia","255","832","3395","https://x.com/PartaiSocmed/status/1638754193765974016","869327120","PartaiSocmed"
"1784123369119723947","Sat Apr 27 07:32:13 +0000 2024","27470","Ngomong-ngomong bea cukai temen cerita pas dari Bangkok bawa makanan dan diperiksa sama bea cukai Indonesia pas landing di bandara. Ditanya ini itu intinya mah minta jatah . Akhirnya dikasih sama temen gue dan petugasnya pada buka dan makan. Setelah itu...","1784123369119723947","","","in","","757","389","4062","https://x.com/DarkOushiza/status/1784123369119723947","1033411952565837824","DarkOushiza"
"1639167295330344961","Fri Mar 24 07:28:32 +0000 2023","20576","PENGUMUMAN!! Mohon dukungannya tuips! Teman2 Milenial Bea Cukai Kualanamu saat ini satu persatu sedang dipanggil bagian kepatuhan internal. Segala email dan HP mereka diperiksa. Mereka butuh dukungan publik karena menyuarakan kebenaran. Jika terjadi apa2 kita bikin rame!!","1639167295330344961","","","in","Indonesia","315","843","5683","https://x.com/PartaiSocmed/status/1639167295330344961","869327120","PartaiSocmed"
"1771218819047883005","Fri Mar 22 16:54:08 +0000 2024","16886","Temenku update status diskusi zoom sama Bea Cukai soal aturan yang baru Terus ada yang nanya apa peraturannya buat semua orang.. jawabannya.. Aturan tidak berlaku untuk Pejabat Diplomat. Lagian nanyaa aneh banget ya aturan yang ribet ribet gini kan gak buat semua","1771218819047883005","","","in","Utrecht, The Netherlands","869","290","4185","https://x.com/barbieburuh/status/1771218819047883005","68131264","barbieburuh"
"1785130560064749774","Tue Apr 30 02:14:26 +0000 2024","11218","Medy yang dikatain pansos gw yang emosi. Itu orang bea cukai kaga tau kali yak Medy udah segede apa doi mana butuh gimmick2 beginian. ","1785130560064749774","","","in","Jakarta","51","176","1652","https://x.com/ernestprakasa/status/1785130560064749774","16882261","ernestprakasa"
"1771062767757451270","Fri Mar 22 06:34:03 +0000 2024","6284","Seingat saya kantor bea cukai di bandara itu di bagian Arrival kan? Jadi kalau gitu prosedurnya gini: 1) Datang ke Arrival ke kantor Bea Cukai daftarin barang sampai dapat SPMB. 2) Pindah ke Departure buat check-in sama masukin bagasi. 3) Masuk periksa paspor dan visa ke","1771062767757451270","","","in","Michuhol-gu, Republic of Korea","223","393","1678","https://x.com/ardisatriawan/status/1771062767757451270","170542374","ardisatriawan"
"1638064408801824768","Tue Mar 21 06:26:03 +0000 2023","5287","Begini cerita dari Alissa Wahid yang bagikan pengalaman saat kopernya diaduk-aduk petugas Bea Cukai di bandara. Dia juga ditanya 'kerja apa' saat pulang dari Taiwan. https://t.co/RoJqiCz4RA","1638064408801824768","","","in","","188","411","1031","https://x.com/detikcom/status/1638064408801824768","69183155","detikcom"
"1789659793768247615","Sun May 12 14:11:59 +0000 2024","159","Selamat malam Cat Warrior.. Besok kita berisik lagi.. silahkan tinggalkan komentar apa yg kita bahas dan spill besok pilihan dari kami - Kepala Bea Cukai Purwakarta Data Harta yg janggal - Atau Komentar Terbanyak kita spill Kita Cat Warrior Pejuang Keadilan dgn jempol(⁠^⁠^⁠) https://t.co/UOiOCJaIGj","1789659793768247615","https://pbs.twimg.com/ext_tw_video_thumb/1789659764492001281/pu/img/EC_JraFpRlM4RY3z.jpg","","in","Singapur, India","0","16","31","https://x.com/dhemit_is_back/status/1789659793768247615","117694469","dhemit_is_back"
"1789801355873575281","Sun May 12 23:34:30 +0000 2024","21","Direktur Eksekutif Center of Reform on Economics (CORE) Mohammad Faisal mengungkapkan bahwa Bea Cukai memiliki peran krusial dalam perekonomian Indonesia. Manchester United Casemiro #PrayForSumbar ziva https://t.co/3mcjiOh9up","1789801355873575281","https://pbs.twimg.com/media/GNam08Ca4AAlF4R.jpg","","in","","3","3","18","https://x.com/Nidyna10/status/1789801355873575281","1710309382293004288","Nidyna10"
"1790793509534134361","Wed May 15 17:16:58 +0000 2024","5","Muke gile nih..jika ini beneran... bea cukai lagi be cukai lagi.... Rakus banget kalian ya?? https://t.co/coFuIuo3PG","1790793509534134361","https://pbs.twimg.com/ext_tw_video_thumb/1790792348982714369/pu/img/l_zkoExrDgMajG_w.jpg","","in","","0","0","2","https://x.com/menuksutrisno/status/1790793509534134361","1747951924417290240","menuksutrisno"
"1791010483753165025","Thu May 16 07:39:09 +0000 2024","313","Bea Cukai Sudah Pakai Jurus Mabuk Terhadap TKI Yg Kedapatan Memakai Atau Membawa Produk Luar Negeri Dengan Denda Pajak Yg Tinggi. Pantas Kemarin Ada Sempak Ditinggal DiSingapura. https://t.co/BojQavzQ6B","1791010483753165025","https://pbs.twimg.com/ext_tw_video_thumb/1791009964917661698/pu/img/fFllgMFTy8LjwQTo.jpg","","in","Solo The Spirit Of Java","13","32","142","https://x.com/S4N_W1B1/status/1791010483753165025","1037981216186675202","S4N_W1B1"
"1790237620712423457","Tue May 14 04:28:04 +0000 2024","441","Eks Kepala Bea Cukai Purwakarta Rahmadi Effendi Hutahaean Ijinkan Hamba Bertanya Rumah Di Jalan Ampera Dan Apartemen di Ashta. Mobil hybrid dan EV terbaru Apakah Ini punya Bapak Juga ?? Jika Bnr Apakah Masuk LHKPN Bapak? Oh ya lupa klau pun bnr pun kan bapak ada KTP Swasta ya? https://t.co/Kfmt9iAEke","1790237620712423457","https://pbs.twimg.com/media/GNgzoPwaAAAOdlb.jpg","","in","Singapur, India","4","22","165","https://x.com/dhemit_is_back/status/1790237620712423457","117694469","dhemit_is_back"
"1791090935893516496","Thu May 16 12:58:50 +0000 2024","31","Pejabat karir bisa se tajir ini ? Basmi korupsi itu hanya soal niat Bukan hanya 1 atau 2 kasus yg ter-ekspose dan viral. - Kalo ukurannya adalah harta kekayaan dibanding penghasilan gw kira harus diperluas tu semua penjara .. ‍️ https://t.co/j5XsrS7Aci https://t.co/XujWsHJr56","1791090935893516496","https://pbs.twimg.com/media/GNs7tsqa4AEO2Bv.jpg","","in","Bogor - Indonesia","0","4","20","https://x.com/RizkiAsihan/status/1791090935893516496","307976528","RizkiAsihan"
